COc1ccc(N)cc1,1,5.36
Nc1cccc(c1)[S](O)(=O)=O,1,3.69
Nc1cccc2cccnc12,1,3.99
Nc1cccc[n+]1[O-],1,2.47
Nc1ccccc1[S](O)(=O)=O,1,2.42
Nc1ccccn1,1,6.82
Nc1cccnc1,1,6.08
Nc1cccnc1[N+]([O-])=O,1,0.00
Nc1ccncc1,1,9.22
CSCC(O)=O,1,3.63
CSCCCN,1,10.10
CSCCN,1,9.43
CSCCc1ccccn1,1,5.33
NNC(N)=S,1,1.85
NNC(N)=[Se],1,0.90
NNc1ccc(nn1)c2ccccc2,1,5.46
NNc1ccccn1,1,7.24
COc1ccccc1SCC(O)=O,1,3.48
COc1ccccc1[Se]CC(O)=O,1,3.76
COc1ccccc1c2ccc(NN)nn2,1,5.40
COc1cccnc1,1,4.89
COc1cccnc1C=O,1,2.89
COc1ccncc1,1,6.47
COc1cnccc1C=O,1,4.45
COc1ncnc2n(cnc12)[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,1,1.10
Nc1ccc(I)cc1,1,3.82
COc1cccc(c1)C(O)=O,1,3.96
COc1cccc(c1)c2ccc(NN)nn2,1,5.45
COc1ccccc1C(O)=O,1,3.98
COc1ccccc1N,1,4.53
COc1ccccc1O,1,9.98
COc1ccccc1OCC(O)=O,1,3.23
COc1ccccc1S,1,6.89
COc1cccc([Se]CC(O)=O)c1,1,3.62
N[C@@H](Cc1ccccc1)C(N)=O,1,7.26
N[C@@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,1,7.54
N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,1,7.42
N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O,1,7.67
Nc1[nH]c2ccccc2n1,1,7.45
Nc1cc[nH]n1,1,3.95
Nc1ccc(Br)cn1,1,4.91
NCCCCCCO,1,10.81
NCCCCCO,1,10.76
NCCCCC[S](O)(=O)=O,1,10.46
NCCCCCc1ccccc1,1,10.55
NCCCCO,1,10.46
NCC(=O)NCC(N)=O,1,7.78
NCC(=O)NCCC(N)=O,1,7.83
NCC(N)=O,1,8.09
NCCC[S](O)(=O)=O,1,9.74
NCCCc1ccccc1,1,10.34
NCCO,1,9.64
NCCCC[S](O)(=O)=O,1,10.24
NCCCCc1ccccc1,1,10.52
NCCC(=O)NCC(N)=O,1,9.14
NCCC(=O)NCCC(N)=O,1,9.21
NCCC(N)=O,1,9.20
NCc1ccccc1,1,9.41
CSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O,1,9.08
CSc1[nH]nnn1,1,4.00
CSc1ccc(cc1)C(O)=O,1,3.90
CSc1cccc2cccnc12,1,3.42
CSc1ccccc1S,1,5.75
CSc1ncnc2n(cnc12)[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,1,1.10
NCCCO,1,10.30
NNc1nncc2ccccc12,1,6.86
NO,1,6.04
N[C@@H](CO)C(N)=O,1,7.18
NCCOCCO,1,9.42
NCCSCCO,1,9.27
NCCc1ccccc1,1,9.99
NCc1ccc(cc1)C#N,1,8.61
NCc1ccc(cc1)C(F)(F)F,1,8.84
NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,1,4.08
NC1=NC(=O)NC=C1,1,4.56
Fc1c(F)c(F)c(S)c(F)c1F,1,2.68
Ic1cccnc1,1,3.35
N,1,9.59
N#CCc1cccnc1,1,4.06
N#Cc1cccnc1,1,1.40
N#Cc1ccncc1,1,1.48
NC(=S)NN=C1C(=O)Nc2ccc(cc12)[S](O)(=O)=O,1,8.43
NC(=S)NN=Cc1ccc(cc1)[S](O)(=O)=O,1,10.80
NC(=S)c1ccc(N)cc1,1,2.60
NC(=S)c1ccc(O)cc1,1,8.28
NC(CO)(CO)CO,1,8.40
NC(N)=N,1,13.50
NC(O)=O,1,6.76
NC1=CC(=O)C(=CC=C1)O,1,7.47
NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(O)=O,1,8.33
NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(O)=O,1,8.29
NCC(=O)N1CCC[C@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)NCC(O)=O,1,8.64
NCC(=O)NCC(=O)NCC(N)=O,1,7.75
C[C@H](N)C(N)=O,1,8.03
NC(=O)c1ccccn1,1,1.80
NC(=O)c1cccnc1,1,3.36
NC(=O)c1ccncc1,1,3.65
NCC(O)CO,1,9.26
NCC(O)c1ccccc1,1,8.79
NCC1CCCCC1,1,10.70
NCC=C,1,9.52
NC1=Nc2nc[nH]c2C(=O)N1,1,9.42
NC1CCCC1,1,10.64
NC1CCCCC1,1,10.59
NCC#N,1,5.16
C[C@H](NC(N)=O)C(O)=O,1,3.89
C[C@]1(CCC(=O)N1)C(O)=O,1,3.14
C[N+](C)(C)CCS,1,7.88
C[N+]([O-])=O,1,10.20
C[S](O)(=O)=O,1,1.92
C[Se]CCN,1,9.42
C[Se]c1cccc2cccnc12,1,3.25
C[Si](C)(C)c1ccc(cc1)C(O)=O,1,4.20
NC(=O)NCCC(O)=O,1,4.49
NC(=O)NCCCC(O)=O,1,4.68
NC(=O)[C@@H]1CCCN1,1,8.69
NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc2c[nH]cn2)NC(=O)[C@@H]3CCC(=O)N3,1,6.15
NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@@H]3CCC(=O)N3,1,6.34
NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]3CCC(=O)N3,1,9.82
NC(=O)c1ccccc1O,1,8.89
C[C@H](NC(C)=O)C(O)=O,1,3.71
NC(=O)CCCc1ccncc1,1,5.64
NC(=O)CCc1ccccn1,1,5.09
NC(=O)CCc1cccnc1,1,5.21
NC(=O)CCc1ccncc1,1,5.58
NC(=O)Cc1ccccn1,1,4.34
NC(=O)Cc1cccnc1,1,4.72
NC(=O)Cc1ccncc1,1,5.08
NC(=O)NCC(O)=O,1,3.88
N(c1ccccn1)c2ccccn2,1,7.08
N=[N+]=[N-],1,4.61
NC(=O)C(=O)NCc1ccccn1,1,4.20
NC(=O)CCCCc1ccccn1,1,5.73
NC(=O)CCCCc1cccnc1,1,5.60
NC(=O)CCCCc1ccncc1,1,5.92
NC(=O)CCCc1ccccn1,1,5.48
NC(=O)CCCc1cccnc1,1,5.33
FC(F)(F)C(=O)CC(=O)c1sccc1,1,6.34
FC(F)(F)c1[nH]nnn1,1,1.70
FC1=CNC(=O)NC1=O,1,7.86
Cc1[nH]c2ccccc2n1,1,6.34
Cc1[nH]cc(C)n1,1,8.45
Cc1[nH]ccn1,1,7.98
Cc1[nH]cnc1C,1,8.19
Cc1[nH]nc(C)c1,1,4.21
Cn1cnc2ncnc(N)c12,1,4.13
Cn1cnc2ncncc12,1,2.59
Cn1nc(C)c(C)c1C,1,4.48
Cn1nc(C)cc1C,1,3.96
Cn1ncc(C)c1C,1,3.58
Cn1ncc2ccccc12,1,0.40
FC(F)(F)C(=O)CC(=O)c1ccc2ccccc2c1,1,6.28
FC(F)(F)C(=O)CC(=O)c1occc1,1,6.20
Cn1cnc2N=CNC(=O)c12,1,9.07
Cn1cnc2c(C)ncnc12,1,3.40
Cn1cnc2c(N)nc(C)nc12,1,5.02
Cn1cnc2c(N)ncnc12,1,4.10
Cn1cnc2ccccc12,1,5.66
Cn1cnc2cnc(C)nc12,1,3.69
Cn1cnc2cnc(N)nc12,1,4.11
Cn1cnc2cncnc12,1,2.83
C[Si](C)(C)c1cccc(c1)C(O)=O,1,4.09
Cn1cc(C)c(C)n1,1,3.56
Cn1cc2ccccc2n1,1,2.00
Cn1cccn1,1,2.04
Cn1ccnc1,1,7.20
Cn1ccnc1C,1,8.21
Cn1ccnc1S,1,11.58
Cn1cnc2C(=O)NC=Nc12,1,9.22
Cc1ccc(C)c(C)n1,1,7.44
Cc1ccc(C)c(O)c1,1,10.40
Cc1ccc(C)nc1,1,6.50
Cc1ccc(CN)cc1,1,9.51
Cc1ccc(N)c(N)c1,1,4.88
Cc1ccc(N)nc1,1,7.22
Cc1ccc(O)cc1,1,10.06
Cc1ccc(OCC(O)=O)cc1,1,3.21
Cc1cc(O)ccc1[N+]([O-])=O,1,7.36
Cc1cc(cc(Br)c1O)C2(O[S](=O)(=O)c3ccccc23)c4cc(C)c(O)c(Br)c4,1,6.20
Cc1cc(cc(C)c1O)[N+]([O-])=O,1,7.22
Cc1cc(cc(C)n1)C#N,1,3.68
Cc1cc(cc(C)n1)[N+]([O-])=O,1,3.15
Cc1cc(ccc1N)[S](O)(=O)=O,1,3.13
Cc1cc2cccnc2c3ncccc13,1,5.21
Cc1cc[nH]n1,1,3.44
Cc1cc(C)c(O)c(C)c1,1,10.89
Cc1cc(C)c(O)cc1C,1,10.57
Cc1cc(C)c(c(C)n1)[N+]([O-])=O,1,3.47
Cc1cc(C)cc(O)c1,1,10.09
Cc1cc(C)nc(C)c1,1,7.22
Cc1cc(C)nc(N)n1,1,5.10
Cc1cc(O)cc(C)c1C,1,10.25
Cc1cc(O)cc(C)c1[N+]([O-])=O,1,8.25
Cc1[nH]nc(C)c1C,1,4.82
Cc1[nH]nnn1,1,5.47
Cc1c(Br)c(O)c(Br)cc1C2(O[S](=O)(=O)c3ccccc23)c4cc(Br)c(O)c(Br)c4C,1,4.68
Cc1c(C)c2cccnc2c3ncccc13,1,5.53
Cc1c[nH]cn1,1,7.63
Cc1c[nH]nc1,1,3.06
Cc1cc(Br)cc(C)n1,1,5.41
Cc1cc(C)c(C)c(O)c1,1,10.67
Cc1ccccc1S,1,7.00
Cc1ccccc1SCC(O)=O,1,3.27
Cc1ccccc1[Se]CC(O)=O,1,3.65
Cc1ccccn1,1,5.99
Cc1cccnc1,1,5.73
Cc1cccnc1C,1,6.67
Cc1cccnc1N,1,7.08
Cc1cccnn1,1,3.36
Cc1cccc(O)c1C,1,10.54
Cc1cccc(OCC(O)=O)c1,1,3.20
Cc1cccc(S)c1,1,6.66
Cc1cccc(SCC(O)=O)c1,1,3.28
Cc1cccc([Se]CC(O)=O)c1,1,3.67
Cc1ccccc1C(=O)NO,1,8.56
Cc1ccccc1O,1,10.20
Cc1ccccc1OCC(O)=O,1,3.23
Cc1ccc2ccc3cccnc3c2n1,1,5.30
Cc1cccc(C)c1O,1,10.62
Cc1cccc(C)c1OCC(O)=O,1,3.36
Cc1cccc(C)c1S,1,7.38
Cc1cccc(C)n1,1,6.83
Cc1cccc(CCO)n1,1,6.10
Cc1cccc(CO)n1,1,5.43
Cc1cccc(O)c1,1,10.10
Cc1ccc(S)cc1,1,6.82
Cc1ccc(SCC(O)=O)cc1,1,3.34
Cc1ccc([Se]CC(O)=O)cc1,1,3.72
Cc1ccc(c(C)n1)[N+]([O-])=O,1,2.87
Cc1ccc(c(C)n1)[S](O)(=O)=O,1,4.80
Cc1ccc(cc1)N(O)C(C)=O,1,8.70
Cc1ccc(cc1N)[S](O)(=O)=O,1,3.64
Cc1ccc2ccc3ccc(C)nc3c2n1,1,5.83
CC(=O)NCC(=O)NCC(O)=O,1,3.36
CC(=O)NCC(O)=O,1,3.52
CC(=O)NCCC(O)=O,1,4.45
CC(=O)NCCS,1,9.92
CC(=O)NCCc1c[nH]cn1,1,7.12
Oc1ccccc1Br,1,8.33
Oc1ccccc1C#N,1,6.86
Oc1ccccc1CC=C,1,10.27
CC(=O)CCCC(O)=O,1,4.66
CC(=O)N(O)c1ccc(I)cc1,1,8.18
CC(=O)N(O)c1ccc(cc1)C#N,1,8.14
CC(=O)N(O)c1cccc(I)c1,1,8.20
CC(=O)N(O)c1cccc(c1)C#N,1,8.15
CC(=O)N(O)c1cccc(c1)C(C)=O,1,8.23
CC(=O)N(O)c1ccccc1,1,8.33
CC(=O)NC(Cc1ccc(O)cc1)C(O)=O,1,9.88
[nH]1cnc2cccnc12,1,4.10
[nH]1cnnn1,1,4.90
CC(=O)C(/C)=N/O,1,9.39
CC(=O)C(O)=O,1,2.30
CC(=O)CC(=O)c1occc1,1,8.64
CC(=O)CC(=O)c1sccc1,1,8.36
CC(=O)CC(O)=O,1,3.61
CC(=O)CCC(O)=O,1,4.49
[nH]1cccn1,1,2.63
[nH]1ccnc1,1,7.38
[nH]1ccnc1c2ccccc2,1,6.39
[nH]1ccnc1c2ccccn2,1,5.47
[nH]1ccnn1,1,9.26
[nH]1cnc(c1)c2ccccc2,1,6.00
[nH]1cnc(c1)c2ccccn2,1,5.49
[nH]1cnc2ccccc12,1,5.63
c1cc(ccn1)c2ccncc2,1,4.67
c1ccc(cc1)c2ccccn2,1,4.64
c1ccc(cc1)c2cccnc2,1,4.81
c1ccc(cc1)c2ccncc2,1,5.38
c1ccc(nc1)c2cccnc2,1,4.42
c1ccc(nc1)c2ccncc2,1,4.77
c1ccc2ncccc2c1,1,4.89
c1ccncc1,1,5.31
c1ccnnc1,1,2.48
c1cnc2ccc3ncccc3c2c1,1,4.00
c1cncc(c1)c2cccnc2,1,4.60
c1cncc(c1)c2ccncc2,1,4.85
c1cnccn1,1,0.97
s1ccc(c1)c2ccccn2,1,4.67
s1ccc(c1)c2cccnc2,1,4.81
s1ccc(c1)c2ccncc2,1,5.60
s1cccc1c2ccccn2,1,3.69
s1cccc1c2cccnc2,1,4.41
s1cccc1c2ccncc2,1,5.48
s1ccnc1,1,2.80
s1ccnc1c2ccccn2,1,2.16
s1cnc(c1)c2ccccn2,1,4.05
s1cncc1c2ccccn2,1,2.68
Brc1[nH]nnc1Br,1,5.37
Cc1ccc(S)c(S)c1,2,"5.34,11.00"
Cc1ccc(CNCCN)cc1,2,"6.51,9.41"
Cc1cccc(CN)n1,2,"3.08,8.90"
Cc1ccc2c(ccc(O)c2n1)[S](O)(=O)=O,2,"4.63,8.72"
Cc1ccc2cccc(O)c2n1,2,"5.65,8.83"
Cc1ccc2cccc(S)c2n1,2,"2.22,8.99"
Cc1cccc(C(O)=O)c1O,2,"2.92,14.80"
Cc1cccc(C)c1NC(=O)CN(CC(O)=O)CC(O)=O,2,"2.16,5.88"
CC(=O)NCCN(CC(O)=O)CC(O)=O,2,"1.90,8.17"
C(CCc1ccccn1)CCc2ccccn2,2,"5.45,6.33"
C(CCc1ccccn1)Cc2ccccn2,2,"5.27,6.25"
Cc1cc(C)c(NC(=O)CN(CC(O)=O)CC(O)=O)c(C)c1,2,"2.19,6.01"
Cc1ccc(cc1)[S](=O)(=O)NCCN(CC(O)=O)CC(O)=O,2,"2.15,7.86"
Cc1ccc(cc1C)[P](O)(O)=O,2,"2.04,7.72"
Cc1ccc(O)c(c1)C(O)=O,2,"2.96,14.30"
Cc1ccc(O)cn1,2,"5.44,8.96"
CC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,2,"2.96,7.06"
CC(=O)CN(CC(O)=O)CC(O)=O,2,"2.62,7.71"
CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(C)=O)NC1=O,2,"8.49,9.44"
Oc1cnccc1C=O,2,"4.04,6.73"
SC([S-])=S,2,"2.68,8.22"
Oc1ccccc1O,2,"9.33,13.20"
CC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,2,"3.13,6.74"
CC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,2,"2.87,6.99"
[nH]1cncn1,2,"2.53,9.89"
[SeH]C([Se-])=[Se],2,"1.16,7.13"
[O-][NH+]1CCCNCCNC(=O)C(CCc2ccccn2)C(=O)NCC1,2,"5.22,9.33"
[H+].[Cl-].CN(C)C(=N)N=C(N)N,2,"3.10,12.40"
[Na+].[Na+].Oc1cc(cc(c1O)[S]([O-])(=O)=O)[S]([O-])(=O)=O,2,"7.50,12.18"
CC(=O)NCC(=O)N(CC(O)=O)C(=O)[C@@H](N)Cc1cncn1Cc2ccccc2,2,"3.18,6.25"
CC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,2,"3.04,7.09"
CC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,2,"3.17,6.78"
CC(=O)N[C@@H](CS)C(O)=O,2,"3.09,9.44"
CC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,2,"2.84,7.02"
Sc1cccc2c(ccnc12)c3ccccc3,2,"2.00,8.38"
Sc1cccc2ccc(nc12)c3ccccc3,2,"1.30,7.89"
Sc1cccc2cccnc12,2,"2.06,8.29"
CC(C(C)C(O)=O)C(O)=O,2,"3.58,5.07"
CC(C(O)=O)C(=O)C(O)=O,2,"1.70,4.18"
CC(C(O)=O)C(O)=O,2,"2.89,5.36"
c1ccc(C=Cc2ccccn2)nc1,2,"2.81,4.95"
C[C@H](NC(=O)CNC(=O)CN)C(O)=O,2,"3.18,7.90"
C[C@H](NC(=O)CNC(=O)CNC(=O)CNC(=O)CN)C(O)=O,2,"3.37,7.86"
C[C@H](NC(=O)OC(C)(C)C)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,2,"2.83,7.19"
Oc1cccnc1,2,"4.95,8.62"
Oc1cccnc1C=O,2,"3.40,6.95"
CC(=O)N[C@@H](CC(O)=O)C(O)=O,2,"3.04,4.49"
CC(=O)N[C@@H](CCC(O)=O)C(O)=O,2,"3.29,4.60"
C(Cc1ccccn1)c2ccccn2,2,"3.99,5.80"
C(c1[nH]ccn1)c2[nH]ccn2,2,"4.52,6.78"
C(c1ccccn1)c2ccccn2,2,"2.69,5.18"
C(CCCc1ccccn1)CCc2ccccn2,2,"5.61,6.38"
C1CNCCN1,2,"5.58,9.81"
c1ccc(nc1)c2ccccn2,2,"1.30,4.70"
c1ccc(nc1)c2nc(nc(n2)c3ccccn3)c4ccccn4,2,"2.46,3.46"
c1cc(ccn1)C=Cc2ccncc2,2,"4.41,5.65"
Cc1ccc(cc1)[P](O)(O)=O,2,"2.00,7.66"
C1CNCCCNC1,2,"7.07,10.65"
C1CN2CCN1CC2,2,"2.97,8.82"
CC(=C/C(O)=O)/C(O)=O,2,"2.28,5.74"
C1CNCCNCCN1,2,"6.95,10.61"
CC(=NO)c1ccccn1,2,"3.97,10.87"
C(Cc1ccccn1)Cc2ccccn2,2,"4.80,6.15"
Cc1ncc(CO)c(C)c1O,2,"5.36,9.34"
SCCS,2,"8.93,10.43"
Sc1cc(cc2cccnc12)c3ccccc3,2,"1.90,8.08"
Sc1ccc(c2ccccc2)c3cccnc13,2,"1.90,8.30"
C[C@H](N)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,2,"2.99,7.95"
NC(C(O)C(O)C(O)CO)C(O)=O,2,"2.20,9.08"
NC(Cc1cc(I)c(O)c(I)c1)C(O)=O,2,"6.16,9.10"
NC(=S)C(N)=S,2,"10.86,13.10"
C[C@H](N)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(O)=O,2,"3.20,8.02"
CC(C)(N)CN,2,"6.65,9.93"
CC(C)(N)CNC1CCCCC1,2,"6.77,10.18"
CC(C)(NC(=O)CN)C(=O)NCC(O)=O,2,"3.33,8.20"
CC(C)(NC(=O)CNC(=O)CN)C(=O)NCC(O)=O,2,"3.55,7.98"
Oc1ccc(c(c1O)[N+]([O-])=O)[N+]([O-])=O,2,"4.02,8.24"
Oc1ccc(Br)cc1O,2,"8.37,11.32"
Oc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,2,"3.35,9.83"
CC(C)(N)C(=O)NC(C)(C)C(=O)NC(C)(C)C(O)=O,2,"3.82,8.11"
CC(C)(N)C(=O)NC(C)(C)C(O)=O,2,"3.67,8.26"
CC(C)(N)C(C)(C)N,2,"6.40,10.02"
CC(C)(C)[P](O)(O)=O,2,"2.63,8.57"
CC(C)(CC(O)=O)C(O)=O,2,"3.83,5.17"
CC(C)(CC(O)=O)CC(O)=O,2,"3.70,6.29"
CC(C)([SeH])CN,2,"5.10,10.84"
CC(C)(N)C(O)=O,2,"2.44,10.22"
FC1(F)CNCCNCC(F)(F)CNCCNC1,2,"6.70,8.22"
FC1(F)CNCCNCCCNCCNC1,2,"7.52,10.78"
FC1CNCCNCCCNCCNC1,2,"9.41,10.96"
C[C@H](N)C(=O)N[C@H](Cc1ccccc1)C(O)=O,2,"2.99,8.13"
C[C@H](N)C(O)=O,2,"2.51,9.93"
Oc1cccc(O)c1,2,"9.29,11.03"
CC(C)(N)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(O)=O,2,"3.80,7.78"
CC(C)(N)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NCC(O)=O,2,"3.46,8.33"
C[C@H](N)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,2,"3.11,7.88"
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(O)=O,2,"3.26,7.94"
C[C@H](N)C(=O)N[C@@H](C)C(O)=O,2,"3.27,8.15"
NCC(=O)NCCCNC(=O)CN,2,"7.72,8.40"
NCC(=O)NCCc1c[nH]cn1,2,"6.78,8.04"
NCC(=O)NO,2,"7.48,9.18"
NCC(=O)N[C@@H](CC(N)=O)C(O)=O,2,"2.99,8.24"
NCC(=O)N[C@@H](CO)C(O)=O,2,"2.98,8.25"
NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCC(O)=O,2,"3.17,8.06"
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(O)=O,2,"3.13,7.82"
NCC(=O)NCC(=O)NCC(=O)NO,2,"7.51,8.40"
NCC(=O)NCC(=O)NCC(O)=O,2,"3.30,8.10"
NCC(=O)NCC(=O)NCCC(O)=O,2,"4.04,7.89"
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,2,"3.31,7.83"
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,2,"3.28,7.92"
C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,2,"3.20,7.90"
NC1=NC(=O)c2ncn(C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O)c2N1,2,"2.91,6.79"
NC1=NC(=O)c2ncn(C3OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C3O)c2N1,2,"2.80,6.73"
NC1=Nc2n(cnc2C(=O)N1)[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,2,"2.10,9.15"
NC1=Nc2n(cnc2C(=O)N1)[C@H]3C[C@H](O)[C@@H](CO)O3,2,"2.12,9.11"
NCC(=O)NCC(=O)NO,2,"7.52,8.40"
NCC(=O)N1C[C@H](O)C[C@H]1C(O)=O,2,"2.80,8.37"
NCC(=O)NC(CO)C(=O)NCC(O)=O,2,"3.23,7.99"
NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)NCC(=O)NCC(=O)N2CCC[C@H]2C(=O)NCC(O)=O,2,"3.11,8.17"
C[C@H](N)C(=O)N[C@H](C)C(O)=O,2,"3.13,8.29"
NC1(CCCC1)C(O)=O,2,"2.40,10.31"
NC1(CCCCC1)C(O)=O,2,"2.41,10.13"
NC1(CCCCC1)C2(N)CCCCC2,2,"5.62,10.41"
NC1(CCCCCC1)C(O)=O,2,"2.59,10.46"
NC1=C(NC(=O)NC1=O)C(O)=O,2,"2.63,8.72"
NC(=N)NC(N)=N,2,"3.01,13.00"
NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C2O,2,"4.47,6.91"
Oc1cccc2cccnc12,2,"5.22,9.72"
NCC(N)=NO,2,"2.47,7.94"
NCC(O)=O,2,"2.50,9.76"
NCC(=O)NCCCCNC(=O)CN,2,"7.78,8.41"
NCC(=C)CN,2,"8.33,10.09"
NCC(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(O)=O,2,"3.28,8.30"
NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)N2CCC[C@H]2C(=O)NCC(O)=O,2,"3.31,8.36"
NCC(O)C(O)=O,2,"2.66,9.13"
CC(C)C[C@H](N)C(=O)N[C@H](CC(C)C)C(=O)NCC(O)=O,2,"3.33,7.89"
CC(C)C[C@H](N)C(=O)N[C@H](Cc1ccccc1)C(O)=O,2,"2.89,8.15"
CC(C)C[C@H](N)C(O)=O,2,"2.32,9.61"
CC(C)C[C@H](NC(=O)[C@@H](C)N)C(O)=O,2,"3.14,8.23"
CC(C)C[C@H](N)C(=O)NCC(=O)N[C@H](CC(C)C)C(O)=O,2,"3.32,7.79"
CC(C)(CN)CN,2,"8.18,10.22"
Oc1cccc(c1)[P](O)(O)=O,2,"4.52,10.03"
Oc1cccc(c1O)[N+]([O-])=O,2,"6.48,11.60"
CC(C)C[C@H](N)C(=O)NCC(O)=O,2,"3.09,8.06"
CC(C)C[C@H](N)C(=O)NO,2,"7.20,9.12"
CC(C)C[C@H](N)C(=O)N[C@@H](C)C(O)=O,2,"3.36,8.08"
CC(C)C[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(O)=O,2,"3.56,7.62"
CC(C)C[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(O)=O,2,"3.59,7.65"
CC(C)C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,2,"3.18,7.68"
CC(C)C[C@@H](N)C(=O)NCC(=O)N[C@@H](CC(C)C)C(O)=O,2,"3.33,7.81"
CC(C)C[C@H](N)C(=O)N[C@H](C)C(O)=O,2,"2.98,8.17"
Oc1ccc(cc1)[P](O)(O)=O,2,"4.85,10.56"
Oc1ccc(O)cc1,2,"9.87,11.45"
CC(C)C[C@@H](N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(O)=O,2,"3.33,7.87"
CC(C)C[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CN)C(O)=O,2,"3.42,8.03"
CC(C)C[C@H](N)C(=O)NCC(=O)NCC(O)=O,2,"3.23,7.75"
CC(C)C[C@H](N)C(=O)NCC(=O)N[C@@H](CC(C)C)C(O)=O,2,"3.33,7.75"
CC(C)C(C(O)=O)C(O)=O,2,"2.85,5.69"
CC(C)C1=CC(=O)C(=CC=C1)O,2,"1.70,7.01"
NCCCCCc1ccccn1,2,"5.70,10.38"
NCCCCCc1cccnc1,2,"5.61,10.34"
NCC(=O)NCCC(=O)NCC(O)=O,2,"3.30,8.05"
NCC(=O)NCCCCCCCCNC(=O)CN,2,"7.75,8.41"
NCC(=O)NCCCCCCNC(=O)CN,2,"7.78,8.41"
NCC(=O)NCCCCCNC(=O)CN,2,"7.73,8.36"
NCCCCCc1ccncc1,2,"5.99,10.30"
NCCCCN,2,"9.81,10.95"
NCCCCCC(O)=O,2,"4.51,10.92"
NCCCCCCCCN,2,"10.27,11.08"
NCCCCSCCCCN,2,"10.05,10.73"
NCCCCSCCCN,2,"9.81,10.51"
NCCCCSCCN,2,"9.25,10.44"
NCCCCCCN,2,"10.16,11.04"
NCCCCCN,2,"9.93,10.96"
NCCC(=O)NCC(O)=O,2,"3.20,9.40"
NCCC(=O)NCCC(O)=O,2,"3.95,9.36"
NCCC(=O)NO,2,"8.34,9.61"
NCCC(O)=O,2,"3.74,10.34"
NCCCCc1ccncc1,2,"5.81,10.18"
NCCCN,2,"9.16,10.82"
NCCCC(O)=O,2,"4.13,10.52"
NCCCCC(O)=O,2,"4.25,10.68"
NCC(O)CN,2,"8.31,9.85"
