metal_ion,SMILES,pKa_num,pKa_value,predicted_positions
Pb2+,[Na+].[Na+].[O-][S](=O)(=O)c1ccc(N\N=C\2C=C(c3cccnc3C2=O)[S]([O-])(=O)=O)c4ccccc14,1,[-13.3],[19]
Pb2+,[OH-],1,[6.0],[]
Pb2+,[nH]1cccn1,1,[0.4],[4]
Pb2+,c1ccc(nc1)c2ccccn2,1,[-3.1],[11]
Pb2+,CNCCSCCOCCSCCNC,2,"[7.49, 14.1]","[13, 1]"
Pb2+,COC(=O)[C@@H](N)CS,2,"[9.13, 15.29]","[5, 7]"
Pb2+,NCC(O)=O,2,"[4.72, 7.7]","[0, 3]"
Pb2+,NCCN,2,"[5.05, 8.67]","[0, 3]"
Pb2+,N[C@@H](CC(O)=O)C(O)=O,2,"[6.08, 8.51]","[0, 7]"
Pb2+,OC(=O)CC(O)=O,2,"[3.08, 4.74]","[0, 5]"
Pb2+,OC(=O)CNC(S)=S,2,"[7.3, 13.0]","[0, 6]"
Pb2+,OC(=O)CNc1cccc2cccnc12,2,"[3.0, 5.7]","[13, 0]"
Pb2+,c1ccc(cc1)c2c3ccccc3c(c4ccccc4)c5ccccc25,2,"[6.0, 8.55]","[4, 21]"
Pb2+,c1cnc2c(c1)ccc3ncccc23,2,"[4.62, 8.14]","[2, 9]"
Pb2+,OC(=O)\C=C/C(O)=O,3,"[3.1, 4.5, 5.4]","[0, 6, 2]"
Zn2+,C(CN(Cc1ccccn1)Cc2ccccn2)N(Cc3ccccn3)Cc4ccccn4,1,[15.4],[9]
Zn2+,C(CNCc1c[nH]cn1)NCc2c[nH]cn2,1,[10.39],[8]
Zn2+,C(COCCNCc1c[nH]cn1)NCc2c[nH]cn2,1,[9.52],[18]
Zn2+,C1CCNCCNCCNCC1,1,[-7.01],[3]
Zn2+,C1CCNCCNCCNCCNC1,1,[12.9],[9]
Zn2+,C1CCNCCNCCNCCNCC1,1,[10.7],[3]
Zn2+,C1CNCCCN(Cc2c[nH]cn2)NC1,1,[10.08],[2]
Zn2+,C1CNCCCN(Cc2cc[nH]n2)NC1,1,[9.25],[2]
Zn2+,C1CNCCCNC(CCNC1)c2c[nH]cn2,1,[11.7],[16]
Zn2+,C1CNCCNCCCNCCNC1,1,[15.2],[12]
Zn2+,C1CNCCNCCCNCCNCCNC1,1,[15.8],[15]
Zn2+,C1CNCCNCCN1,1,[11.5],[5]
Zn2+,C=CCCCc1ccccn1,1,[1.5],[10]
Zn2+,C=CCCc1ccccn1,1,[1.4],[9]
Zn2+,C=CCc1ccccn1,1,[1.6],[8]
Zn2+,C=Cc1ccccn1,1,[0.9],[7]
Zn2+,C=Cc1ccncc1,1,[1.6],[5]
Zn2+,CC(=C/C(O)=O)/C(O)=O,1,[1.8],[7]
Zn2+,CC(=O)CC(O)=O,1,[0.83],[5]
Zn2+,CC(=O)CCC(O)=O,1,[1.13],[6]
Zn2+,CC(=O)NCCc1c[nH]cn1,1,[2.55],[10]
Zn2+,CC(=O)[C@H]1CC[C@@]2(O)[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C,1,[19.57],[7]
Zn2+,CC(C(O)=O)C(=O)C(O)=O,1,[3.13],[3]
Zn2+,CC(C)CC(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,1,[3.2],[60]
Zn2+,CC(CN(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,1,[17.5],[3]
Zn2+,CC(O)([P](O)(O)=O)[P](O)(O)=O,1,[8.19],[4]
Zn2+,CC(O)=S,1,[2.2],[2]
Zn2+,CC(O)C(O)=O,1,[1.86],[4]
Zn2+,CC(O)Cc1ccccn1,1,[1.45],[9]
Zn2+,CC(Oc1ccccc1)C(O)=O,1,[0.6],[10]
Zn2+,CC1=C(O)C(=O)C=CO1,1,[5.72],[3]
Zn2+,CC1=CC(=O)C(=CO1)O,1,[5.38],[8]
Zn2+,CC1=CN(C2CC(O)C(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)O2)C(=O)NC1=O,1,[4.994999999999999],[21]
Zn2+,CCC(=O)C(O)=O,1,[1.69],[5]
Zn2+,CCC(C(O)=O)C(O)=O,1,[2.53],[4]
Zn2+,CCC(CC)(C(O)=O)C(O)=O,1,[2.44],[6]
Zn2+,CCC(Oc1ccccc1)C(O)=O,1,[0.6],[11]
Zn2+,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@@]3(O)[C@H]2C=C(C)C3=O)[C@@H]4C(C)(C)[C@]14OC(C)=O,1,[10.88],[25]
Zn2+,CCCCCCCCCCCCCC1=C(C)C(=O)c2c(OC)cc(OC)c(O)c2O1,1,[8.09],[27]
Zn2+,CCCCO[P]([O-])(=O)O[P]([O-])([O-])=O,1,[4.4],[12]
Zn2+,CCCCO[P]([O-])([O-])=O,1,[2.3],[8]
Zn2+,CCCc1ccccn1,1,[-1.3],[8]
Zn2+,CCOC[P](O)(O)=O,1,[2.74],[5]
Zn2+,CC[P](O)(O)=O,1,[2.67],[4]
Zn2+,CN(C)CCc1c[nH]cn1,1,[3.4],[9]
Zn2+,CN(C)c1ccc(cc1)N=Nc2ccccn2,1,[2.36],[16]
Zn2+,CN1CCCN(C)CCN(C)CCCN(C)CC1,1,[10.4],[5]
Zn2+,CN1CCCN2CCN(C)CCN(C)CCN(C)CCN(CCC1)CCN(C)CC2,1,[9.36],[8]
Zn2+,CN1CCN(C)CCN(C)CCN(C)CC1,1,[14.04],[8]
Zn2+,CN1CCN(C)CCN(CCN(C)CCN(CCN(C)CC1)Cc2ccccn2)Cc3ccccn3,1,[9.59],[28]
Zn2+,CN1CCNCCN(C)CCN(C)CCN(C)CCNCC1,1,[13.29],[19]
Zn2+,CN1CCNCCNCCN(C)CCNCCNCC1,1,[15.67],[4]
Zn2+,CN1CCSCCN(C)CCSCC1,1,[4.87],[7]
Zn2+,CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CNC(=O)CN,1,[6.58],[19]
Zn2+,CNCCSCCNC,1,[4.6],[1]
Zn2+,CNCCc1c[nH]cn1,1,[4.83],[8]
Zn2+,COC(=O)[C@@H](N)CS,1,[15.91],[5]
Zn2+,COC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]2CCC(=O)N2,1,[2.12],[10]
Zn2+,COC(=O)c1ccc2cccc(O)c2n1,1,[6.58],[14]
Zn2+,COCCN(CC(O)=O)CC(O)=O,1,[8.38],[4]
Zn2+,CO[P]([O-])([O-])=O,1,[2.17],[5]
Zn2+,COc1cccc(SCC(O)=O)c1,1,[0.68],[10]
Zn2+,COc1ccccc1C(O)=O,1,[0.9],[9]
Zn2+,COc1ccccc1SCC(O)=O,1,[1.0],[11]
Zn2+,COc1ccccc1[Se]CC(O)=O,1,[0.71],[11]
Zn2+,CSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O,1,[4.7],[10]
Zn2+,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(O)=O,1,[12.09],[2]
Zn2+,C[C@H](N)C(=O)N[C@@H](CS)C(O)=O,1,[11.23],[2]
Zn2+,C[P](O)(O)=O,1,[2.6],[3]
Zn2+,Cc1c(cccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,1,[3.28],[23]
Zn2+,Cc1c[nH]cn1,1,[2.44],[5]
Zn2+,Cc1cc(ccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,1,[4.95],[14]
Zn2+,Cc1ccc(S)c(S)c1,1,[25.7],[5]
Zn2+,Cc1cccc(CN(CC(O)=O)CC(O)=O)n1,1,[9.77],[7]
Zn2+,Cc1ccncc1,1,[1.4],[4]
Zn2+,Cc1ncc(CO)c(C=O)c1O,1,[2.32],[2]
Zn2+,Cc1ncc(CO)c(CN)c1O,1,[5.68],[9]
Zn2+,Cc1ncc(C[n+]2csc(CCO[P](O)(=O)O[P](O)(O)=O)c2C)c(N)n1,1,[4.04],[24]
Zn2+,Clc1cc2cccnc2c3ncccc13,1,[5.85],[7]
Zn2+,N,1,[2.33],[]
Zn2+,NC(=O)CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]2CCCN2C(=O)OCc3ccccc3,1,[2.16],[13]
Zn2+,NC(CO)(CO)CO,1,[2.27],[0]
Zn2+,NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C2O,1,[4.97],[14]
Zn2+,NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C2O,1,[4.1],[19]
Zn2+,NC1=NC(=O)c2ncn(C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O)c2N1,1,[4.96],[0]
Zn2+,NCC(=O)N[C@@H](CS)C(O)=O,1,[11.6],[0]
Zn2+,NCC(N)=O,1,[3.28],[0]
Zn2+,NCCC(=O)NC(Cc1[nH]cnc1)C(O)=O,1,[4.0],[0]
Zn2+,NCCC(=O)NO,1,[10.85],[0]
Zn2+,NCCCC[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CN)C(O)=O,1,[8.2],[20]
Zn2+,NCCCN1CCCN(CCCN)CC1,1,[8.17],[0]
Zn2+,NCCCN1CCCNCCCNCCC1,1,[11.7],[0]
Zn2+,NCCCN1CCN(CCCN)CC1,1,[-6.3],[0]
Zn2+,NCCN1CCCN(CCN)CC1,1,[10.18],[10]
Zn2+,NCCN1CCCN(CCN)CCC1,1,[12.81],[0]
Zn2+,NCCN1CCN(CCN)CC1,1,[5.81],[0]
Zn2+,NCCNCCCNCCN,1,[12.7],[10]
Zn2+,NCCNCCCc1ccccn1.NCCNCCc2ccccn2,1,[6.7],[0]
Zn2+,NCCNCCOCCNCCN,1,[10.97],[12]
Zn2+,NCCNCCSCCNCCN,1,[11.24],[0]
Zn2+,NCCO,1,[2.41],[0]
Zn2+,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](O[C@@H]2CO)O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4N)[C@H](N)[C@@H](O)[C@@H]1O,1,[11.5],[0]
Zn2+,NCc1cccc(n1)c2cccc(CN)n2,1,[10.02],[14]
Zn2+,NO[P](O)(=O)C(c1ccccc1)[P](O)(O)=O,1,[11.64],[13]
Zn2+,N[C@@H](CC(N)=O)C(O)=O,1,[8.62],[0]
Zn2+,N[C@@H](CC(O)=O)C(O)=O,1,[5.87],[0]
Zn2+,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,1,[7.6],[19]
Zn2+,N[C@@H](CO)C(=O)NCC(O)=O,1,[3.75],[0]
Zn2+,N[C@@H](Cc1c[nH]cn1)C(=O)NO,1,[11.91],[0]
Zn2+,N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(O)=O,1,[9.59],[0]
Zn2+,Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O,1,[5.29],[25]
Zn2+,Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C3O,1,[1.4533333333333334],[0]
Zn2+,O=C1CCNCCNCCNCCNCCN1,1,[10.7],[7]
Zn2+,O=C1NC(=O)c2[nH]cnc2N1,1,[2.05],[8]
Zn2+,OC(=O)C(=C)O[P](O)(O)=O,1,[2.96],[0]
Zn2+,OC(=O)C(C(O)=O)c1ccccc1,1,[2.37],[5]
Zn2+,OC(=O)C(CC=C)C(O)=O,1,[2.45],[0]
Zn2+,OC(=O)C(CCC=C)C(O)=O,1,[2.62],[0]
Zn2+,OC(=O)C(CCCC=C)C(O)=O,1,[2.68],[0]
Zn2+,OC(=O)C1(CC1)C(O)=O,1,[3.5],[0]
Zn2+,OC(=O)C1(CCCC1)C(O)=O,1,[2.38],[9]
Zn2+,OC(=O)C1(CCCCC1)C(O)=O,1,[2.26],[0]
Zn2+,OC(=O)C1=CC(=O)C(=CO1)O,1,[5.25],[10]
Zn2+,OC(=O)C=N,1,[13.41],[0]
Zn2+,OC(=O)CC(=C)C(O)=O,1,[1.9],[7]
Zn2+,OC(=O)CC(=O)C(O)=O,1,[2.38],[0]
Zn2+,OC(=O)CCC(O)=O,1,[1.8],[0]
Zn2+,OC(=O)CCCC(O)=O,1,[1.64],[0]
Zn2+,OC(=O)CCCCCC(O)=O,1,[1.3],[9]
Zn2+,OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,1,[0.82],[0]
Zn2+,OC(=O)CCSCC(O)=O,1,[1.7],[0]
Zn2+,OC(=O)CCSCCC(O)=O,1,[1.72],[9]
Zn2+,OC(=O)CC[Se]CCC(O)=O,1,[1.77],[0]
Zn2+,OC(=O)CC[Te]CCC(O)=O,1,[1.4],[9]
Zn2+,OC(=O)CCc1c[nH]cn1,1,[3.15],[9]
Zn2+,OC(=O)CN(CC(O)=O)Cc1ccccn1,1,[10.61],[4]
Zn2+,OC(=O)CN(CC(O)=O)c1cc(ccc1C(O)=O)C(O)=O,1,[8.86],[16]
Zn2+,OC(=O)CN(CC(O)=O)c1ccc(Cl)cc1N(CC(O)=O)CC(O)=O,1,[12.35],[23]
Zn2+,OC(=O)CN(CC(O)=O)c1ccc(cc1)N(CC(O)=O)CC(O)=O,1,[5.31],[0]
Zn2+,OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,1,[5.17],[18]
Zn2+,OC(=O)CN(CC(O)=O)c1ccccc1,1,[3.27],[0]
Zn2+,OC(=O)CN(CC(O)=O)c1ccccc1C(O)=O,1,[8.42],[16]
Zn2+,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,1,[16.5],[4]
Zn2+,OC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,1,[7.94],[8]
Zn2+,OC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,1,[7.63],[12]
Zn2+,OC(=O)CNC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,1,[7.0],[16]
Zn2+,OC(=O)CNCCNCC(O)=O,1,[11.1],[4]
Zn2+,OC(=O)CNCc1ccccn1,1,[7.6],[11]
Zn2+,OC(=O)CNc1ccccc1C(O)=O.OC(=O)CNc2ccccc2C(O)=O,1,[3.05],[26]
Zn2+,OC(=O)COCC(O)=O,1,[3.61],[7]
Zn2+,OC(=O)COc1ccccc1,1,[0.73],[0]
Zn2+,OC(=O)COc1ccccc1C(O)=O.OC(=O)COc2ccccc2C(O)=O,1,[-2.6],[0]
Zn2+,OC(=O)CSCCSCC(O)=O,1,[2.68],[0]
Zn2+,OC(=O)CSSCC(O)=O,1,[1.6],[8]
Zn2+,OC(=O)CSc1ccccc1,1,[0.8],[0]
Zn2+,OC(=O)CSc1ccccc1C(O)=O.OC(=O)CSc2ccccc2C(O)=O,1,[1.8],[12]
Zn2+,OC(=O)C[Se]CC(O)=O,1,[2.18],[0]
Zn2+,OC(=O)C[Se]c1ccccc1,1,[0.6],[0]
Zn2+,OC(=O)[P](O)(O)=O,1,[5.64],[0]
Zn2+,OC(=O)\C=C/C(O)=O,1,[2.0],[0]
Zn2+,OC(=O)c1ccccc1C(O)=O,1,[2.2],[10]
Zn2+,OC(=S)C(O)=S,1,[10.6],[4]
Zn2+,OC(Cc1ccccn1)c2ccccc2,1,[1.2],[8]
Zn2+,OC(O)=O,1,[3.9],[2]
Zn2+,OC1=CC=CC=CC1=O,1,[5.84],[0]
Zn2+,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)N2C=CC(=O)NC2=O,1,[4.945],[14]
Zn2+,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)n2cnc3C(=O)N=CNc23,1,[4.91],[14]
Zn2+,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(O)=O)N2C=CC(=O)NC2=O,1,[4.07],[10]
Zn2+,OCC(CO)O[P](O)(O)=O,1,[2.14],[8]
Zn2+,OCC(O)=O,1,[1.95],[3]
Zn2+,OCC(O)C(O)=O,1,[-1.8],[5]
Zn2+,OCC(O[P](O)(=O)O[P](O)(O)=O)C(O)=O,1,[7.59],[13]
Zn2+,OCCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,1,[14.6],[6]
Zn2+,OCCN(CCO)Cc1ccccn1,1,[5.25],[13]
Zn2+,OCCN(CCO)c1cc(ccc1C(O)=O)C(O)=O,1,[2.4],[14]
Zn2+,OCCNCCc1ccccn1,1,[5.2],[11]
Zn2+,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,1,[1.7],[11]
Zn2+,OC[C@H]1O[C@H](O[P](O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,1,[2.2350000000000003],[8]
Zn2+,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3C(=O)NC(=O)Nc23,1,[1.32],[9]
Zn2+,OCc1ccccn1,1,[1.9],[7]
Zn2+,O[C@@H]([C@H](O)C(O)=O)C(O)=O,1,[2.66],[8]
Zn2+,O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@@H](O)C=O,1,[2.2],[6]
Zn2+,O[C@H]([C@@H](O)C(O)=O)C(O)=O,1,[5.53],[5]
Zn2+,O[P](O)(=O)C(Cl)(Cl)[P](O)(O)=O,1,[-6.7],[0]
Zn2+,O[P](O)(=O)C1CCCCN1,1,[5.86],[9]
Zn2+,O[P](O)(=O)CCl,1,[2.11],[0]
Zn2+,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,1,[7.543333333333333],[6]
Zn2+,O[P](O)(=O)O[P](O)(=O)O[P](O)([O-])=O,1,[5.4],[0]
Zn2+,O[P](O)(=O)O[P](O)(O)=O,1,[6.5],[0]
Zn2+,O[P](O)([O-])=O,1,[3.015],[0]
Zn2+,Oc1c(C=O)cc(cc1[N+]([O-])=O)[N+]([O-])=O,1,[0.8],[0]
Zn2+,Oc1c(Cl)cccc1C=O,1,[2.39],[0]
Zn2+,Oc1c(cc(c2cccnc12)[S](O)(=O)=O)[N+]([O-])=O,1,[4.96],[0]
Zn2+,Oc1c(ccc2ccccc12)N=O,1,[3.91],[0]
Zn2+,Oc1ccc(cc1C=O)[N+]([O-])=O,1,[2.01],[0]
Zn2+,Oc1ccc2ccccc2c1N=O,1,[4.63],[0]
Zn2+,Oc1cccc[n+]1[O-],1,[5.1],[6]
Zn2+,SC#N,1,[1.09],[0]
Zn2+,SC(C#N)=C(S)C#N,1,[17.6],[0]
Zn2+,[O-][N+](=O)c1cc2cccnc2c3ncccc13,1,[5.4],[9]
Zn2+,[O-][N+](=O)c1ccc(O[P]([O-])([O-])=O)cc1,1,[1.75],[11]
Zn2+,[O-][P]([O-])(=O)O[P]([O-])(=O)Oc1ccccc1,1,[4.06],[11]
Zn2+,[O-][P]([O-])(=O)Oc1cccc2ccccc12,1,[2.01],[7]
Zn2+,[O-][P]([O-])(=O)Oc1ccccc1,1,[2.11],[7]
Zn2+,[O-][n+]1ccccc1S,1,[5.3],[7]
Zn2+,[OH-],1,[4.7],[]
Zn2+,c1ccncc1,1,[1.05],[3]
Zn2+,s1cccc1c2ccncc2,1,[1.1],[8]
Zn2+,s1cncc1c2ccccn2,1,[0.3],[10]
Zn2+,C1CNCCSCCOCCSCCN1,2,"[4.4, 7.9]","[14, 2]"
Zn2+,CC(=O)CN(CC(O)=O)CC(O)=O,2,"[6.89, 10.72]","[4, 11]"
Zn2+,CC(=O)NO,2,"[5.22, 9.53]","[4, 3]"
Zn2+,CC(=O)N[C@@H](C(O)=O)C(C)(C)S,2,"[6.85, 14.03]","[6, 11]"
Zn2+,CC(C(O)=O)C(O)=O,2,"[2.64, 4.0]","[6, 3]"
Zn2+,CC(C)(C(O)=O)C(O)=O,2,"[2.2, 4.0]","[4, 7]"
Zn2+,CC(C)(N)[P](O)(O)=O,2,"[6.13, 11.97]","[3, 6]"
Zn2+,CC(C)C(C(O)=O)C(O)=O,2,"[2.88, 5.54]","[8, 5]"
Zn2+,CC(C)C1=CC(=O)C(=CC=C1)O,2,"[6.18, 11.56]","[11, 10]"
Zn2+,CC(C)CC(C(O)=O)C(O)=O,2,"[2.97, 5.0]","[9, 6]"
Zn2+,CC(C)C[C@H](N)C(=O)NO,2,"[4.21, 8.83]","[5, 9]"
Zn2+,CC(C)C[C@H](N)C(O)=O,2,"[4.56, 8.74]","[5, 7]"
Zn2+,CC(C)[C@H](N)C(O)=O,2,"[4.52, 8.6]","[4, 6]"
Zn2+,CC(N)CN,2,"[-10.72, 5.72]","[4, 2]"
Zn2+,CCC(N)C(O)=O,2,"[4.54, 8.65]","[3, 5]"
Zn2+,CCCC(C(O)=O)C(O)=O,2,"[2.75, 4.81]","[5, 8]"
Zn2+,CCCC(CCC)(C(O)=O)C(O)=O,2,"[2.48, 4.33]","[11, 8]"
Zn2+,CCCCC(C(O)=O)C(O)=O,2,"[2.75, 4.96]","[6, 9]"
Zn2+,CCCCC(CCCC)(C(O)=O)C(O)=O,2,"[2.54, 4.51]","[10, 13]"
Zn2+,CCCC[C@H](N)C(O)=O,2,"[4.59, 8.7]","[5, 7]"
Zn2+,CCCN(CCC[S](O)(=O)=O)c1ccc(N=O)c(O)c1,2,"[5.56, 10.06]","[18, 3]"
Zn2+,CCC[C@H](N)C(O)=O,2,"[4.6, 8.6]","[4, 6]"
Zn2+,CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O,2,"[4.17, 6.43]","[20, 10]"
Zn2+,CNCCSCCOCCSCCNC,2,"[5.61, 10.81]","[1, 13]"
Zn2+,CNCc1ccccn1,2,"[4.83, 8.41]","[8, 1]"
Zn2+,COC(=O)CNC(=O)CN,2,"[2.77, 5.1]","[9, 5]"
Zn2+,COC(=O)[C@@H](N)Cc1c[nH]cn1,2,"[4.51, 8.6]","[5, 11]"
Zn2+,COc1ccc(NCC(O)=O)cc1,2,"[4.08, 7.68]","[9, 6]"
Zn2+,CSCCN(CC(O)=O)CC(O)=O,2,"[8.34, 12.78]","[7, 4]"
Zn2+,C[C@@H](O)[C@H](N)C(O)=O,2,"[4.63, 8.6]","[4, 6]"
Zn2+,C[C@H](N)C(=O)NO,2,"[5.27, 9.29]","[2, 6]"
Zn2+,C[C@H](N)C(=O)N[C@@H](C)C(O)=O,2,"[-6.88, -3.73]","[2, 9]"
Zn2+,C[C@H](N)C(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,2,"[3.5, 7.8]","[2, 14]"
Zn2+,C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,2,"[-6.2, -3.38]","[2, 15]"
Zn2+,C[C@H](N)C(=O)N[C@H](C)C(O)=O,2,"[-7.04, -3.87]","[2, 9]"
Zn2+,C[C@H](N)C(=O)N[C@H](Cc1ccccc1)C(O)=O,2,"[-6.55, -3.61]","[2, 15]"
Zn2+,C[C@H](N)C(O)=O,2,"[4.58, 8.71]","[2, 4]"
Zn2+,Cc1ccc(cc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,2,"[4.93, 6.83]","[10, 14]"
Zn2+,Cc1ccc2ccc3ccc(C)nc3c2n1,2,"[4.1, 7.7]","[15, 12]"
Zn2+,Clc1ccc2ccc3cccnc3c2n1,2,"[3.3, 6.6]","[11, 14]"
Zn2+,NC(C(O)C(O)C(O)CO)C(O)=O,2,"[4.63, 8.64]","[0, 11]"
Zn2+,NC1CONC1=O,2,"[3.43, 6.09]","[0, 4]"
Zn2+,NCC(=O)NCC(=O)NCC(=O)NCC(O)=O,2,"[3.09, 5.8]","[0, 15]"
Zn2+,NCC(=O)NCC(=O)NCC(O)=O,2,"[3.2, 5.81]","[0, 11]"
Zn2+,NCC(=O)NO,2,"[5.38, 10.07]","[0, 5]"
Zn2+,NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,2,"[3.91, 7.9]","[0, 11]"
Zn2+,NCC(N)CN,2,"[6.67, 11.46]","[5, 0]"
Zn2+,NCCNCCO.NCCNCCO,2,"[5.28, 10.07]","[0, 7]"
Zn2+,NCCS,2,"[9.06, 16.3]","[0, 3]"
Zn2+,NCCc1c[nH]cn1,2,"[5.22, 10.18]","[0, 7]"
Zn2+,N[C@@H](C(O)CC(O)=O)C(O)=O,2,"[-8.36, 4.65]","[0, 6]"
Zn2+,N[C@@H](CCO)C(O)=O,2,"[-7.98, 4.45]","[0, 6]"
Zn2+,N[C@@H](CO)C(O)=O,2,"[-8.43, 4.6]","[0, 5]"
Zn2+,N[C@@H](CO[P](O)(O)=O)C(O)=O,2,"[-9.9, 5.84]","[9, 0]"
Zn2+,N[C@@H](CS)C(=O)NCC(O)=O,2,"[8.15, 15.96]","[0, 3]"
Zn2+,N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,2,"[5.07, 9.54]","[0, 7]"
Zn2+,N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc2ccccc2)C(O)=O,2,"[5.08, 9.56]","[0, 20]"
Zn2+,N[C@@H](Cc1ccccc1)C(O)=O,2,"[4.31, 8.3]","[0, 10]"
Zn2+,N[C@H](CO)Cc1c[nH]cn1,2,"[5.42, 10.06]","[0, 9]"
Zn2+,OC(=O)C(O)=O,2,"[4.02, 6.45]","[4, 0]"
Zn2+,OC(=O)C1(CCC1)C(O)=O,2,"[2.5, 4.0]","[0, 8]"
Zn2+,OC(=O)C1(O)CCCC1,2,"[1.89, 3.19]","[0, 4]"
Zn2+,OC(=O)CC(O)(CC(O)=O)C(O)=O,2,"[4.865, 6.8]","[8, 0]"
Zn2+,OC(=O)CC(O)=O,2,"[2.91, 4.4]","[5, 0]"
Zn2+,OC(=O)CC(S)C(O)=O,2,"[-14.6, 8.24]","[5, 0]"
Zn2+,OC(=O)CN(CC(O)=O)C1C(=O)NC(=O)NC1=O,2,"[12.8, 16.7]","[4, 7]"
Zn2+,OC(=O)CN(CC(O)=O)CC(=O)c1ccccc1,2,"[7.13, 11.1]","[4, 0]"
Zn2+,OC(=O)CN(CC(O)=O)CC(=O)c1sccc1,2,"[7.35, 11.61]","[4, 13]"
Zn2+,OC(=O)CNc1ccc(cc1)[S](O)(=O)=O,2,"[4.28, 7.49]","[0, 4]"
Zn2+,OC(=O)CNc1cccc2cccnc12,2,"[3.6, 7.2]","[13, 0]"
Zn2+,OC(=O)CNc1ccccc1,2,"[3.365, 7.85]","[0, 4]"
Zn2+,OC(=O)CS,2,"[7.86, 15.04]","[4, 0]"
Zn2+,OC(=O)CSCC(O)=O,2,"[3.3, 5.85]","[7, 0]"
Zn2+,OCC1=CC(=O)C(=CO1)O,2,"[5.14, 8.95]","[9, 0]"
Zn2+,O[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O,2,"[7.1, 9.22]","[11, 5]"
Zn2+,Oc1ccc(c2cccnc12)[S](O)(=O)=O,2,"[7.8, 14.8]","[0, 9]"
